date,roll,color,number
20180907,11564,R,5
20180907,11565,R,21
20180907,11566,B,26
20180907,11567,B,13
20180907,11568,R,19
20180907,11569,B,22
20180907,11570,B,10
20180907,11571,R,36
20180907,11572,G,0
20180907,11573,R,34
20180907,11574,R,27
20180907,11575,B,15
20180907,11576,R,12
20180907,11577,B,35
20180907,11578,R,3
20180907,11579,R,21
20180907,11580,B,28
20180907,11581,R,23
20180907,11582,B,2
20180907,11583,R,36
20180907,11584,B,8
20180907,11585,R,25
20180907,11586,R,14
20180907,11587,B,11
20180907,11588,B,35
20180907,11589,R,5
20180907,11590,R,16
20180907,11591,B,17
20180907,11592,R,12
20180907,11593,B,13
20180907,11594,G,0
20180907,11595,G,0
20180907,11596,R,34
20180907,11597,R,36
20180907,11598,B,15
20180907,11599,R,3
20180907,11600,B,28
20180907,11601,B,24
20180907,11602,B,15
20180907,11603,R,14
20180907,11604,B,15
20180907,11605,B,29
20180907,11606,B,8
20180907,11607,B,8
20180907,11608,R,14
20180907,11609,R,25
20180907,11610,B,20
20180907,11611,B,4
20180907,11612,R,16
20180907,11613,R,34
20180907,11614,B,6
20180907,11615,B,2
20181207,11616,R,1
20181207,11617,B,2
20181207,11618,R,3
20181207,11619,B,4
20181207,11620,R,5
20181207,11621,B,6
20181207,11622,R,7
20181207,11623,B,8
20181207,11624,R,9
20181207,11625,R,5
20181207,11626,R,3
20181207,11627,R,3
20181207,11628,R,3
20181207,11629,R,3
20181207,11630,R,3
20181207,11631,R,1
20181207,11632,G,0
20181207,11633,R,3
20181207,11634,B,2
20181207,11635,R,5
20181207,11636,B,4
20181207,11637,B,6
20181207,11638,R,7
20181207,11639,B,8
20181207,11640,B,8
20181207,11641,R,12
20181207,11642,B,2
20181207,11643,R,7
20181207,11644,R,3
20181207,11645,R,32
20181207,11646,B,15
20181207,11647,B,13
20181207,11648,R,21
20181207,11649,B,24
20181207,11650,R,25
20181207,11651,B,24
20181207,11652,R,14
20181207,11653,B,11
20181207,11654,B,8
20181207,11655,B,20
20181207,11656,G,0
20181207,11657,B,22
20181207,11658,R,3
20181207,11659,B,10
20181207,11660,B,20
20181207,11661,B,15
20181207,11662,R,1
20181207,11663,R,16
20181207,11664,B,10
20181207,11665,R,5
20181207,11666,R,25
20181207,11667,R,25
20181207,11668,R,27
20181207,11669,R,1
20181207,11670,R,9
20181207,11671,B,35
20181207,11672,R,14
20181207,11673,R,12
20181207,11674,B,17
20181207,11675,R,5
20181207,11676,B,35
20181207,11677,B,15
20181207,11678,B,24
20181207,11679,B,6
20181207,11680,R,25
20181207,11681,R,32
20181207,11682,B,31
20181207,11683,B,29
20181207,11684,R,32
20181207,11685,R,27
20181207,11686,B,24
20181207,11687,R,19
20181207,11688,B,2
20181207,11689,R,18
20181207,11690,R,19
20181207,11691,B,33
20181207,11692,R,32
20181207,11693,B,8
20181207,11694,B,6
20181207,11695,B,2
20181207,11696,R,16
20181207,11697,B,2
20181207,11698,B,35
20181207,11699,R,12
20181207,11700,B,6
20181207,11701,B,29
20181207,11702,B,17
20181207,11703,R,14
20181207,11704,B,8
20181207,11705,R,1
20181207,11706,R,25
20181207,11707,B,20
20181207,11708,B,28
20181207,11709,G,0
20181207,11710,B,26
20181207,11711,R,5
20181207,11712,R,34
20181207,11713,B,20
20181207,11714,B,33
20181207,11715,B,2
20181207,11716,B,10
20181207,11717,B,29
20181207,11718,R,3
20181207,11719,B,24
20181207,11720,B,2
20181207,11721,B,20
20181207,11722,R,1
20181207,11723,B,29
20181207,11724,B,33
20181207,11725,R,25
20181207,11726,B,29
20181207,11727,R,5
20181207,11728,B,35
20181207,11729,R,14
20181207,11730,R,16
20181207,11731,R,7
20181207,11732,B,4
20181207,11733,B,17
20181207,11734,R,21
20181207,11735,R,25
20181207,11736,R,5
20181207,11737,R,27
20181207,11738,B,28
20181207,11739,R,7
20181207,11740,B,10
20181207,11741,R,19
20181207,11742,R,21
20181207,11743,B,24
20181207,11744,R,12
20181207,11745,B,2
20181207,11746,B,11
20181207,11747,R,27
20181207,11748,B,13
20181207,11749,R,30
20181207,11750,B,22
20181207,11751,R,34
20181207,11752,R,27
20181207,11753,R,14
20181207,11754,R,7
20181207,11755,R,14
20181207,11756,R,5
20181207,11757,R,16
20181207,11758,R,21
20181207,11759,R,3
20181207,11760,R,16
20181207,11761,B,31
20181207,11762,R,32
20181207,11763,G,0
20181207,11764,R,21
20181207,11765,B,29
20181207,11766,R,30
20181207,11767,B,8
20181207,11768,B,31
20181207,11769,R,19
20181207,11770,R,12
20181207,11771,R,14
20181207,11772,R,25
20181207,11773,B,10
20181207,11774,B,26
20181207,11775,R,27
20181207,11776,R,7
20181207,11777,B,2
20181207,11778,R,9
20181207,11779,B,2
20181207,11780,R,7
20181207,11781,R,19
20181207,11782,R,32
20181207,11783,R,25
20181207,11784,R,16
20181207,11785,R,19
20181207,11786,B,15
20181207,11787,B,35
20181207,11788,B,28
20181207,11789,B,28
20181207,11790,R,34
20181207,11791,R,23
20181207,11792,B,6
20181207,11793,R,9
20181207,11794,R,36
20181207,11795,B,6
20181207,11796,R,3
20181207,11797,B,11
20181207,11798,R,18
20181207,11799,B,33
20181207,11800,R,34
20181207,11801,B,31
20181207,11802,R,12
20181207,11803,B,4
20181207,11804,R,25
20181207,11805,B,4
20181207,11806,B,26
20181207,11807,R,36
20181207,11808,R,36
20181207,11809,B,22
20181207,11810,R,3
20181207,11811,R,18
20181207,11812,R,27
20181207,11813,B,15
20181207,11814,R,1
20181207,11815,R,14
20181207,11816,R,23
20181207,11817,R,3
20181207,11818,B,6
20181207,11819,R,3
20181207,11820,B,13
20181207,11821,B,10
20181207,11822,B,35
20181207,11823,B,28
20181207,11824,B,13
20181207,11825,R,9
20181207,11826,B,33
20181207,11827,R,32
20181207,11828,R,25
20181207,11829,B,20
20181207,11830,R,23
20181207,11831,R,7
20181207,11832,B,33
20181207,11833,B,17
20181207,11834,G,0
20181207,11835,R,19
20181207,11836,R,12
20181207,11837,R,27
20181207,11838,B,20
20181207,11839,B,15
20181207,11840,B,33
20181207,11841,R,23
20181207,11842,R,18
20181207,11843,R,30
20181207,11844,R,14
20181207,11845,R,34
20181207,11846,R,25
20181207,11847,B,17
20181207,11848,B,4
20181207,11849,B,8
20181207,11850,B,31
20181207,11851,R,16
20181207,11852,R,21
20181207,11853,B,17
20181207,11854,B,6
20181207,11855,B,31
20181207,11856,B,10
20181207,11857,B,8
20181207,11858,B,6
20181207,11859,B,15
20181207,11860,B,2
20181207,11861,B,35
20181207,11862,B,24
20180108,11863,R,14
20180108,11864,B,24
20180108,11865,B,26
20180108,11866,G,0
20180108,11867,B,8
20180108,11868,B,24
20180108,11869,R,34
20180108,11870,B,24
20180108,11871,B,10
20180108,11872,B,15
20180108,11873,B,2
20180108,11874,B,24
20180108,11875,B,28
20180108,11876,R,27
20180108,11877,B,35
20180108,11878,B,20
20180108,11879,B,22
20180108,11880,B,15
20180108,11881,B,26
20180108,11882,R,7
20180108,11883,B,11
20180108,11884,B,10
20180108,11885,B,35
20180108,11886,B,29
20180108,11887,R,19
20180108,11888,R,32
20180108,11889,B,11
20180108,11890,R,25
20180108,11891,B,20
20180108,11892,R,14
20180108,11893,R,34
20180108,11894,B,17
20180108,11895,R,25
20180108,11896,B,10
20180108,11897,B,29
20180108,11898,B,26
20180108,11899,B,22
20180108,11900,B,2
20180108,11901,R,27
20180108,11902,B,6
20180108,11903,R,23
20180108,11904,B,17
20180108,11905,R,21
20180108,11906,B,35
20180108,11907,B,28
20180108,11908,R,3
20180108,11909,B,29
20180108,11910,G,0
20180108,11911,B,4
20180108,11912,B,35
20180108,11913,R,27
20180108,11914,R,27
20180108,11915,R,23
20180108,11916,R,14
20180108,11917,R,7
20180108,11918,B,11
20180108,11919,R,32
20180108,11920,R,32
20180108,11921,B,35
20180108,11922,B,2
20180108,11923,B,17
20180108,11924,B,29
20180108,11925,R,21
20180108,11926,R,30
20180108,11927,R,34
20180108,11928,B,13
20180108,11929,R,19
20180108,11930,B,13
20180108,11931,R,5
20180108,11932,B,26
20180108,11933,B,2
20180108,11934,B,26
20180108,11935,B,20
20180108,11936,B,8
20180108,11937,R,5
20180108,11938,B,20
20180108,11939,B,24
20180108,11940,R,9
20180108,11941,R,12
20180108,11942,B,33
20180108,11943,B,31
20180108,11944,B,29
20180108,11945,R,25
20180108,11946,B,35
20180108,11947,B,6
20180108,11948,R,9
20180108,11949,R,1
20180108,11950,R,25
20180108,11951,R,7
20180108,11952,B,29
20180108,11953,R,19
20180108,11954,R,21
20180108,11955,B,22
20180108,11956,B,13
20180108,11957,R,3
20180108,11958,R,36
20180108,11959,B,13
20180108,11960,R,25
20180108,11961,B,20
20180108,11962,B,10
20180108,11963,R,1
20180108,11964,B,20
20180108,11965,R,23
20180108,11966,R,5
20180108,11967,B,15
20180108,11968,B,20
20180108,11969,R,5
20180108,11970,B,29
20180108,11971,B,31
20180108,11972,B,35
20180108,11973,B,24
20180108,11974,B,22
20180108,11975,R,7
20180108,11976,R,32
20180108,11977,R,19
20180108,11978,B,33
20180108,11979,B,33
20180108,11980,B,35
20180108,11981,B,8
20180108,11982,R,36
20180108,11983,B,13
20180108,11984,B,20
20180108,11985,B,15
20180108,11986,G,0
20180108,11987,R,32
20180108,11988,R,16
20180108,11989,R,1
20180108,11990,R,5
20180108,11991,B,35
20180108,11992,B,15
20180108,11993,R,36
20180108,11994,B,4
20180108,11995,B,17
20180108,11996,R,34
20180108,11997,B,17
20180108,11998,R,21
20180108,11999,R,27
20180108,12000,B,17
20180108,12001,G,0
20180108,12002,B,29
20180108,12003,R,3
20180108,12004,R,21
20180108,12005,G,0
20180108,12006,R,18
20180108,12007,R,34
20180108,12008,R,19
20180108,12009,B,22
20180108,12010,G,0
20180108,12011,R,9
20180108,12012,R,3
20180108,12013,R,3
20180108,12014,R,5
20180108,12015,R,27
20180108,12016,R,7
20180108,12017,B,33
20180108,12018,B,11
20180108,12019,R,1
20180108,12020,R,36
20180108,12021,R,7
20180108,12022,B,4
20180108,12023,R,16
20180108,12024,B,22
20180108,12025,R,34
20180108,12026,B,24
20180108,12027,B,20
20180108,12028,R,30
20180108,12029,R,3
20180108,12030,R,14
20180108,12031,B,24
20180108,12032,B,33
20180108,12033,B,11
20180108,12034,B,11
20180108,12035,B,35
20180108,12036,B,29
20180108,12037,B,11
20180108,12038,B,29
20180108,12039,R,36
20180108,12040,B,11
20180108,12041,B,2
20180108,12042,R,23
20180108,12043,B,29
20180108,12044,B,20
20180108,12045,B,15
20180108,12046,R,7
20180108,12047,R,27
20180108,12048,R,19
20180108,12049,R,5
20180108,12050,R,1
20180108,12051,R,23
20180108,12052,R,21
20180108,12053,B,13
20180108,12054,R,7
20180108,12055,R,34
20180208,12056,R,32
20180208,12057,R,27
20180208,12058,B,26
20180208,12059,B,15
20180208,12060,B,28
20180208,12061,R,36
20180208,12062,B,13
20180208,12063,G,0
20180208,12064,G,0
20180208,12065,B,17
20180208,12066,B,29
20180208,12067,B,15
20180208,12068,R,27
20180208,12069,R,16
20180208,12070,R,5
20180208,12071,B,15
20180208,12072,B,33
20180208,12073,B,11
20180208,12074,B,28
20180208,12075,R,5
20180208,12076,B,22
20180208,12077,B,6
20180208,12078,B,17
20180208,12079,B,29
20180208,12080,B,35
20180208,12081,R,1
20180208,12082,B,10
20180208,12083,R,16
20180208,12084,B,10
20180208,12085,B,6
20180208,12086,R,18
20180208,12087,B,22
20180208,12088,B,6
20180208,12089,R,32
20180208,12090,R,5
20180208,12091,R,12
20180208,12092,B,22
20180208,12093,B,11
20180208,12094,R,12
20180208,12095,B,24
20180208,12096,B,24
20180208,12097,B,33
20180208,12098,B,13
20180208,12099,G,0
20180208,12100,B,22
20180208,12101,R,30
20180208,12102,R,7
20180208,12103,B,13
20180208,12104,B,8
20180208,12105,G,0
20180208,12106,R,9
20180208,12107,B,15
20180208,12108,R,27
20180208,12109,B,26
20180208,12110,R,25
20180208,12111,R,30
20180208,12112,R,9
20180208,12113,R,3
20180208,12114,R,14
20180208,12115,B,15
20180208,12116,R,34
20180208,12117,B,22
20180208,12118,B,33
20180208,12119,B,2
20180208,12120,B,8
20180208,12121,R,16
20180208,12122,B,2
20180208,12123,R,3
20180208,12124,B,4
20180208,12125,R,21
20180208,12126,R,14
20180208,12127,R,19
20180208,12128,R,18
20180208,12129,R,18
20180208,12130,R,14
20180208,12131,R,1
20180208,12132,R,14
20180208,12133,R,25
20180208,12134,B,11
20180208,12135,R,1
20180208,12136,R,34
20180208,12137,R,3
20180208,12138,R,7
20180208,12139,B,31
20180208,12140,R,19
20180208,12141,B,15
20180208,12142,B,26
20180208,12143,R,9
20180208,12144,R,9
20180208,12145,R,21
20180208,12146,R,9
20180208,12147,B,22
20180208,12148,B,31
20180208,12149,G,0
20180208,12150,R,7
20180208,12151,B,2
20180208,12152,B,4
20180208,12153,B,15
20180208,12154,R,5
20180208,12155,R,5
20180208,12156,R,5
20180208,12157,B,13
20180208,12158,R,21
20180208,12159,R,25
20180208,12160,B,28
20180208,12161,R,5
20180208,12162,R,18
20180208,12163,B,31
20180208,12164,B,28
20180208,12165,B,11
20180208,12166,B,24
20180208,12167,R,9
20180208,12168,B,15
20180208,12169,B,11
20180208,12170,R,36
20180208,12171,B,2
20180208,12172,R,25
20180208,12173,B,17
20180208,12174,R,16
20180208,12175,B,20
20180208,12176,R,3
20180208,12177,R,1
20180208,12178,R,19
20180208,12179,B,2
20180208,12180,R,25
20180208,12181,B,20
20180208,12182,B,11
20180208,12183,R,1
20180208,12184,R,1
20180208,12185,B,6
20180208,12186,B,20
20180208,12187,R,36
20180208,12188,B,8
20180208,12189,R,5
20180208,12190,R,25
20180208,12191,B,6
20180208,12192,R,34
20180208,12193,B,29
20180208,12194,B,28
20180208,12195,B,31
20180208,12196,R,7
20180208,12197,R,18
20180208,12198,B,20
20180208,12199,B,29
20180208,12200,B,13
20180208,12201,R,32
20180208,12202,R,18
20180208,12203,R,7
20180208,12204,B,13
20180208,12205,B,29
20180208,12206,R,19
20180208,12207,R,25
20180208,12208,B,20
20180208,12209,R,25
20180208,12210,R,18
20180208,12211,R,19
20180208,12212,R,25
20180208,12213,B,11
20180208,12214,B,31
20180208,12215,R,36
20180208,12216,R,12
20180208,12217,R,25
20180208,12218,B,29
20180208,12219,B,26
20180208,12220,B,10
20180208,12221,R,7
20180208,12222,B,4
20180208,12223,R,14
20180208,12224,B,8
20180208,12225,B,22
20180208,12226,B,10
20180208,12227,R,12
20180208,12228,R,36
20180208,12229,R,23
20180208,12230,B,22
20180208,12231,R,16
20180208,12232,B,2
20180308,12233,B,24
20180308,12234,B,33
20180308,12235,R,30
20180308,12236,B,29
20180308,12237,B,28
20180308,12238,R,27
20180308,12239,B,10
20180308,12240,R,32
20180308,12241,R,5
20180308,12242,B,33
20180308,12243,B,26
20180308,12244,B,13
20180308,12245,R,25
20180308,12246,R,14
20180308,12247,B,35
20180308,12248,R,34
20180308,12249,B,10
20180308,12250,R,36
20180308,12251,R,9
20180308,12252,R,30
20180308,12253,B,17
20180308,12254,R,34
20180308,12255,B,10
20180308,12256,R,3
20180308,12257,R,32
20180308,12258,R,30
20180308,12259,R,19
20180308,12260,G,0
20180308,12261,R,9
20180308,12262,B,22
20180308,12263,B,29
20180308,12264,B,26
20180308,12265,B,22
20180308,12266,B,33
20180308,12267,R,9
20180308,12268,B,17
20180308,12269,B,6
20180308,12270,B,33
20180308,12271,R,5
20180308,12272,B,10
20180308,12273,B,35
20180308,12274,B,17
20180308,12275,R,9
20180308,12276,B,33
20180308,12277,R,19
20180308,12278,R,25
20180308,12279,B,10
20180308,12280,R,21
20180308,12281,R,30
20180308,12282,B,33
20180308,12283,B,20
20180308,12284,R,14
20180308,12285,R,32
20180308,12286,B,13
20180308,12287,R,23
20180308,12288,R,12
20180308,12289,R,19
20180308,12290,R,7
20180308,12291,B,33
20180308,12292,B,35
20180308,12293,R,12
20180308,12294,R,9
20180308,12295,R,25
20180308,12296,B,11
20180308,12297,R,16
20180308,12298,B,4
20180308,12299,R,12
20180308,12300,R,27
20180308,12301,B,17
20180308,12302,B,15
20180308,12303,B,4
20180308,12304,R,21
20180308,12305,R,23
20180308,12306,R,14
20180308,12307,R,12
20180308,12308,R,19
20180308,12309,R,25
20180308,12310,R,25
20180308,12311,R,32
20180308,12312,R,32
20180308,12313,R,9
20180308,12314,R,18
20180308,12315,R,32
20180308,12316,B,24
20180308,12317,R,27
20180308,12318,B,2
20180308,12319,R,16
20180308,12320,R,30
20180308,12321,R,3
20180308,12322,B,10
20180308,12323,R,21
20180308,12324,B,15
20180308,12325,B,24
20180308,12326,B,8
20180308,12327,B,24
20180308,12328,R,36
20180308,12329,R,16
20180308,12330,B,28
20180308,12331,B,35
20180308,12332,B,13
20180308,12333,R,12
20180308,12334,R,19
20180308,12335,B,31
20180308,12336,R,5
20180308,12337,R,19
20180308,12338,R,16
20180308,12339,R,16
20180308,12340,R,34
20180308,12341,R,7
20180308,12342,B,33
20180308,12343,R,36
20180308,12344,R,1
20180308,12345,B,13
20180308,12346,B,35
20180308,12347,B,11
20180308,12348,R,16
20180308,12349,R,19
20180308,12350,B,35
20180308,12351,R,1
20180308,12352,R,32
20180308,12353,B,31
20180308,12354,R,23
20180308,12355,B,33
20180308,12356,B,20
20180308,12357,B,8
20180308,12358,B,8
20180308,12359,B,6
20180308,12360,B,29
20180308,12361,B,31
20180308,12362,B,35
20180308,12363,R,36
20180308,12364,B,28
20180308,12365,B,31
20180308,12366,B,20
20180308,12367,B,13
20180308,12368,B,13
20180308,12369,R,9
20180308,12370,R,14
20180308,12371,R,5
20180308,12372,B,28
20180308,12373,R,34
20180308,12374,B,15
20180308,12375,R,25
20180308,12376,R,25
20180308,12377,R,32
20180308,12378,R,30
20180308,12379,R,1
20180308,12380,B,17
20180308,12381,R,34
20180308,12382,R,21
20180408,12383,B,26
20180408,12384,B,31
20180408,12385,B,31
20180408,12386,B,26
20180408,12387,R,34
20180408,12388,B,28
20180408,12389,R,9
20180408,12390,B,31
20180408,12391,R,1
20180408,12392,R,36
20180408,12393,R,14
20180408,12394,R,18
20180408,12395,B,26
20180408,12396,B,6
20180408,12397,R,12
20180408,12398,R,9
20180408,12399,R,21
20180408,12400,B,8
20180408,12401,B,28
20180408,12402,B,33
20180408,12403,R,19
20180408,12404,B,10
20180408,12405,R,3
20180408,12406,R,19
20180408,12407,R,9
20180408,12408,R,9
20180408,12409,R,30
20180408,12410,G,0
20180408,12411,B,20
20180408,12412,G,0
20180408,12413,R,36
20180408,12414,B,6
20180408,12415,B,20
20180408,12416,R,18
20180408,12417,R,9
20180408,12418,R,32
20180408,12419,B,15
20180408,12420,R,5
20180408,12421,B,20
20180408,12422,B,10
20180408,12423,B,17
20180408,12424,B,24
20180408,12425,B,6
20180408,12426,B,13
20180408,12427,B,31
20180408,12428,B,11
20180408,12429,R,3
20180408,12430,B,33
20180408,12431,R,1
20180408,12432,B,24
20180408,12433,B,2
20180408,12434,B,31
20180408,12435,R,32
20180408,12436,B,28
20180408,12437,B,29
20180408,12438,B,8
20180408,12439,R,32
20180408,12440,R,3
20180408,12441,R,9
20180408,12442,B,33
20180408,12443,R,12
20180408,12444,R,3
20180408,12445,B,22
20180408,12446,R,34
20180408,12447,B,10
20180408,12448,B,13
20180408,12449,B,17
20180408,12450,R,27
20180408,12451,R,7
20180408,12452,R,5
20180408,12453,B,24
20180408,12454,G,0
20180408,12455,R,3
20180408,12456,R,30
20180408,12457,G,0
20180408,12458,R,16
20180408,12459,B,22
20180408,12460,B,17
20180408,12461,R,18
20180408,12462,B,35
20180408,12463,R,27
20180408,12464,B,35
20180408,12465,R,12
20180408,12466,B,2
20180408,12467,R,25
20180408,12468,B,8
20180408,12469,B,13
20180408,12470,R,1
20180408,12471,B,28
20180408,12472,B,22
20180408,12473,B,13
20180408,12474,G,0
20180408,12475,R,34
20180408,12476,R,1
20180408,12477,R,23
20180408,12478,R,32
20180408,12479,R,25
20180408,12480,R,18
20180408,12481,R,27
20180408,12482,B,28
20180408,12483,R,32
20180408,12484,B,15
20180408,12485,B,11
20180408,12486,B,13
20180408,12487,R,25
20180408,12488,R,3
20180408,12489,R,3
20180408,12490,B,6
20180408,12491,B,2
20180408,12492,R,36
20180408,12493,R,18
20180408,12494,G,0
20180408,12495,B,29
20180408,12496,R,32
20180408,12497,B,26
20180408,12498,R,1
20180408,12499,B,20
20180408,12500,B,31
20180408,12501,R,30
20180408,12502,R,21
20180408,12503,R,14
20180408,12504,R,5
20180408,12505,B,13
20180408,12506,B,29
20180408,12507,B,24
20180408,12508,B,8
20180408,12509,R,25
20180408,12510,R,9
20180408,12511,R,25
20180408,12512,R,27
20180408,12513,R,12
20180408,12514,B,28
20180408,12515,G,0
20180408,12516,B,17
20180408,12517,B,13
20180408,12518,R,32
20180408,12519,B,15
20180408,12520,B,11
20180408,12521,R,36
20180408,12522,B,35
20180408,12523,B,28
20180408,12524,B,28
20180408,12525,R,23
20180408,12526,B,4
20180408,12527,B,28
20180408,12528,B,28
20180408,12529,R,3
20180408,12530,B,4
20180408,12531,R,34
20180408,12532,G,0
20180408,12533,B,8
20180408,12534,R,25
20180408,12535,R,7
20180408,12536,B,33
20180408,12537,R,34
20180408,12538,B,28
20180408,12539,B,31
20180408,12540,B,2
20180408,12541,R,25
20180408,12542,R,21
20180408,12543,R,34
20180408,12544,R,14
20180408,12545,B,2
20180408,12546,G,0
20180408,12547,R,18
20180408,12548,B,10
20180408,12549,R,21
20180408,12550,B,17
20180408,12551,B,22
20180408,12552,B,31
20180408,12553,R,34
20180408,12554,R,32
20180408,12555,B,22
20180408,12556,B,8
20180408,12557,R,12
20180408,12558,R,36
20180408,12559,R,16
20180408,12560,B,11
20180408,12561,R,27
20180408,12562,R,27
20180408,12563,R,16
20180408,12564,B,35
20180408,12565,R,25
20180408,12566,R,19
20180408,12567,B,33
20180408,12568,R,12
20180408,12569,B,17
20180408,12570,R,19
20180408,12571,B,11
20180408,12572,R,25
20180408,12573,R,9
